1705,6821,27285,109141,436565,1746261,6985045,27940181,111760725,447042901
855,3421,13685,54741,218965,875861,3503445,14013781,56055125,224220501
1713,6853,27413,109653,438613,1754453,7017813,28071253,112285013,449140053
859,3437,13749,54997,219989,879957,3519829,14079317,56317269,225269077
1721,6885,27541,110165,440661,1762645,7050581,28202325,112809301,451237205
863,3453,13813,55253,221013,884053,3536213,14144853,56579413,226317653
1729,6917,27669,110677,442709,1770837,7083349,28333397,113333589,453334357
867,3469,13877,55509,222037,888149,3552597,14210389,56841557,227366229
1737,6949,27797,111189,444757,1779029,7116117,28464469,113857877,455431509
871,3485,13941,55765,223061,892245,3568981,14275925,57103701,228414805
1745,6981,27925,111701,446805,1787221,7148885,28595541,114382165,457528661
875,3501,14005,56021,224085,896341,3585365,14341461,57365845,229463381
1753,7013,28053,112213,448853,1795413,7181653,28726613,114906453,459625813
879,3517,14069,56277,225109,900437,3601749,14406997,57627989,230511957
1761,7045,28181,112725,450901,1803605,7214421,28857685,115430741,461722965
883,3533,14133,56533,226133,904533,3618133,14472533,57890133,231560533
1769,7077,28309,113237,452949,1811797,7247189,28988757,115955029,463820117
887,3549,14197,56789,227157,908629,3634517,14538069,58152277,232609109
1777,7109,28437,113749,454997,1819989,7279957,29119829,116479317,465917269
891,3565,14261,57045,228181,912725,3650901,14603605,58414421,233657685
1785,7141,28565,114261,457045,1828181,7312725,29250901,117003605,468014421
895,3581,14325,57301,229205,916821,3667285,14669141,58676565,234706261
1793,7173,28693,114773,459093,1836373,7345493,29381973,117527893,470111573
899,3597,14389,57557,230229,920917,3683669,14734677,58938709,235754837
1801,7205,28821,115285,461141,1844565,7378261,29513045,118052181,472208725
903,3613,14453,57813,231253,925013,3700053,14800213,59200853,236803413
1809,7237,28949,115797,463189,1852757,7411029,29644117,118576469,474305877
907,3629,14517,58069,232277,929109,3716437,14865749,59462997,237851989
1817,7269,29077,116309,465237,1860949,7443797,29775189,119100757,476403029
911,3645,14581,58325,233301,933205,3732821,14931285,59725141,238900565
1825,7301,29205,116821,467285,1869141,7476565,29906261,119625045,478500181
915,3661,14645,58581,234325,937301,3749205,14996821,59987285,239949141
1833,7333,29333,117333,469333,1877333,7509333,30037333,120149333,480597333
919,3677,14709,58837,235349,941397,3765589,15062357,60249429,240997717
1841,7365,29461,117845,471381,1885525,7542101,30168405,120673621,482694485
923,3693,14773,59093,236373,945493,3781973,15127893,60511573,242046293
1849,7397,29589,118357,473429,1893717,7574869,30299477,121197909,484791637
927,3709,14837,59349,237397,949589,3798357,15193429,60773717,243094869
1857,7429,29717,118869,475477,1901909,7607637,30430549,121722197,486888789
931,3725,14901,59605,238421,953685,3814741,15258965,61035861,244143445
1865,7461,29845,119381,477525,1910101,7640405,30561621,122246485,488985941
935,3741,14965,59861,239445,957781,3831125,15324501,61298005,245192021
1873,7493,29973,119893,479573,1918293,7673173,30692693,122770773,491083093
939,3757,15029,60117,240469,961877,3847509,15390037,61560149,246240597
1881,7525,30101,120405,481621,1926485,7705941,30823765,123295061,493180245
943,3773,15093,60373,241493,965973,3863893,15455573,61822293,247289173
1889,7557,30229,120917,483669,1934677,7738709,30954837,123819349,495277397
947,3789,15157,60629,242517,970069,3880277,15521109,62084437,248337749
1897,7589,30357,121429,485717,1942869,7771477,31085909,124343637,497374549
951,3805,15221,60885,243541,974165,3896661,15586645,62346581,249386325
1905,7621,30485,121941,487765,1951061,7804245,31216981,124867925,499471701
955,3821,15285,61141,244565,978261,3913045,15652181,62608725,250434901
1913,7653,30613,122453,489813,1959253,7837013,31348053,125392213,501568853
959,3837,15349,61397,245589,982357,3929429,15717717,62870869,251483477
1921,7685,30741,122965,491861,1967445,7869781,31479125,125916501,503666005
963,3853,15413,61653,246613,986453,3945813,15783253,63133013,252532053
1929,7717,30869,123477,493909,1975637,7902549,31610197,126440789,505763157
967,3869,15477,61909,247637,990549,3962197,15848789,63395157,253580629
1937,7749,30997,123989,495957,1983829,7935317,31741269,126965077,507860309
971,3885,15541,62165,248661,994645,3978581,15914325,63657301,254629205
1945,7781,31125,124501,498005,1992021,7968085,31872341,127489365,509957461
975,3901,15605,62421,249685,998741,3994965,15979861,63919445,255677781
1953,7813,31253,125013,500053,2000213,8000853,32003413,128013653,512054613
979,3917,15669,62677,250709,1002837,4011349,16045397,64181589,256726357
1961,7845,31381,125525,502101,2008405,8033621,32134485,128537941,514151765
983,3933,15733,62933,251733,1006933,4027733,16110933,64443733,257774933
1969,7877,31509,126037,504149,2016597,8066389,32265557,129062229,516248917
987,3949,15797,63189,252757,1011029,4044117,16176469,64705877,258823509
1977,7909,31637,126549,506197,2024789,8099157,32396629,129586517,518346069
991,3965,15861,63445,253781,1015125,4060501,16242005,64968021,259872085
1985,7941,31765,127061,508245,2032981,8131925,32527701,130110805,520443221
995,3981,15925,63701,254805,1019221,4076885,16307541,65230165,260920661
1993,7973,31893,127573,510293,2041173,8164693,32658773,130635093,522540373
999,3997,15989,63957,255829,1023317,4093269,16373077,65492309,261969237
2001,8005,32021,128085,512341,2049365,8197461,32789845,131159381,524637525
1003,4013,16053,64213,256853,1027413,4109653,16438613,65754453,263017813
2009,8037,32149,128597,514389,2057557,8230229,32920917,131683669,526734677
1007,4029,16117,64469,257877,1031509,4126037,16504149,66016597,264066389
2017,8069,32277,129109,516437,2065749,8262997,33051989,132207957,528831829
1011,4045,16181,64725,258901,1035605,4142421,16569685,66278741,265114965
2025,8101,32405,129621,518485,2073941,8295765,33183061,132732245,530928981
1015,4061,16245,64981,259925,1039701,4158805,16635221,66540885,266163541
2033,8133,32533,130133,520533,2082133,8328533,33314133,133256533,533026133
1019,4077,16309,65237,260949,1043797,4175189,16700757,66803029,267212117
2041,8165,32661,130645,522581,2090325,8361301,33445205,133780821,535123285
1023,4093,16373,65493,261973,1047893,4191573,16766293,67065173,268260693
2049,8197,32789,131157,524629,2098517,8394069,33576277,134305109,537220437
1027,4109,16437,65749,262997,1051989,4207957,16831829,67327317,269309269
2057,8229,32917,131669,526677,2106709,8426837,33707349,134829397,539317589
1031,4125,16501,66005,264021,1056085,4224341,16897365,67589461,270357845
2065,8261,33045,132181,528725,2114901,8459605,33838421,135353685,541414741
1035,4141,16565,66261,265045,1060181,4240725,16962901,67851605,271406421
2073,8293,33173,132693,530773,2123093,8492373,33969493,135877973,543511893
1039,4157,16629,66517,266069,1064277,4257109,17028437,68113749,272454997
2081,8325,33301,133205,532821,2131285,8525141,34100565,136402261,545609045
1043,4173,16693,66773,267093,1068373,4273493,17093973,68375893,273503573
2089,8357,33429,133717,534869,2139477,8557909,34231637,136926549,547706197
1047,4189,16757,67029,268117,1072469,4289877,17159509,68638037,274552149
2097,8389,33557,134229,536917,2147669,8590677,34362709,137450837,549803349
1051,4205,16821,67285,269141,1076565,4306261,17225045,68900181,275600725
2105,8421,33685,134741,538965,2155861,8623445,34493781,137975125,551900501
1055,4221,16885,67541,270165,1080661,4322645,17290581,69162325,276649301
2113,8453,33813,135253,541013,2164053,8656213,34624853,138499413,553997653
1059,4237,16949,67797,271189,1084757,4339029,17356117,69424469,277697877
2121,8485,33941,135765,543061,2172245,8688981,34755925,139023701,556094805
1063,4253,17013,68053,272213,1088853,4355413,17421653,69686613,278746453
2129,8517,34069,136277,545109,2180437,8721749,34886997,139547989,558191957
1067,4269,17077,68309,273237,1092949,4371797,17487189,69948757,279795029
2137,8549,34197,136789,547157,2188629,8754517,35018069,140072277,560289109
1071,4285,17141,68565,274261,1097045,4388181,17552725,70210901,280843605
2145,8581,34325,137301,549205,2196821,8787285,35149141,140596565,562386261
1075,4301,17205,68821,275285,1101141,4404565,17618261,70473045,281892181
2153,8613,34453,137813,551253,2205013,8820053,35280213,141120853,564483413
1079,4317,17269,69077,276309,1105237,4420949,17683797,70735189,282940757
2161,8645,34581,138325,553301,2213205,8852821,35411285,141645141,566580565
1083,4333,17333,69333,277333,1109333,4437333,17749333,70997333,283989333
2169,8677,34709,138837,555349,2221397,8885589,35542357,142169429,568677717
1087,4349,17397,69589,278357,1113429,4453717,17814869,71259477,285037909
2177,8709,34837,139349,557397,2229589,8918357,35673429,142693717,570774869
1091,4365,17461,69845,279381,1117525,4470101,17880405,71521621,286086485
2185,8741,34965,139861,559445,2237781,8951125,35804501,143218005,572872021
1095,4381,17525,70101,280405,1121621,4486485,17945941,71783765,287135061
2193,8773,35093,140373,561493,2245973,8983893,35935573,143742293,574969173
1099,4397,17589,70357,281429,1125717,4502869,18011477,72045909,288183637
2201,8805,35221,140885,563541,2254165,9016661,36066645,144266581,577066325
1103,4413,17653,70613,282453,1129813,4519253,18077013,72308053,289232213
2209,8837,35349,141397,565589,2262357,9049429,36197717,144790869,579163477
1107,4429,17717,70869,283477,1133909,4535637,18142549,72570197,290280789
2217,8869,35477,141909,567637,2270549,9082197,36328789,145315157,581260629
1111,4445,17781,71125,284501,1138005,4552021,18208085,72832341,291329365
2225,8901,35605,142421,569685,2278741,9114965,36459861,145839445,583357781
1115,4461,17845,71381,285525,1142101,4568405,18273621,73094485,292377941
2233,8933,35733,142933,571733,2286933,9147733,36590933,146363733,585454933
1119,4477,17909,71637,286549,1146197,4584789,18339157,73356629,293426517
2241,8965,35861,143445,573781,2295125,9180501,36722005,146888021,587552085
1123,4493,17973,71893,287573,1150293,4601173,18404693,73618773,294475093
2249,8997,35989,143957,575829,2303317,9213269,36853077,147412309,589649237
1127,4509,18037,72149,288597,1154389,4617557,18470229,73880917,295523669
2257,9029,36117,144469,577877,2311509,9246037,36984149,147936597,591746389
1131,4525,18101,72405,289621,1158485,4633941,18535765,74143061,296572245
2265,9061,36245,144981,579925,2319701,9278805,37115221,148460885,593843541
1135,4541,18165,72661,290645,1162581,4650325,18601301,74405205,297620821
2273,9093,36373,145493,581973,2327893,9311573,37246293,148985173,595940693
1139,4557,18229,72917,291669,1166677,4666709,18666837,74667349,298669397
2281,9125,36501,146005,584021,2336085,9344341,37377365,149509461,598037845
1143,4573,18293,73173,292693,1170773,4683093,18732373,74929493,299717973
2289,9157,36629,146517,586069,2344277,9377109,37508437,150033749,600134997
1147,4589,18357,73429,293717,1174869,4699477,18797909,75191637,300766549
2297,9189,36757,147029,588117,2352469,9409877,37639509,150558037,602232149
1151,4605,18421,73685,294741,1178965,4715861,18863445,75453781,301815125
2305,9221,36885,147541,590165,2360661,9442645,37770581,151082325,604329301
1155,4621,18485,73941,295765,1183061,4732245,18928981,75715925,302863701
2313,9253,37013,148053,592213,2368853,9475413,37901653,151606613,606426453
1159,4637,18549,74197,296789,1187157,4748629,18994517,75978069,303912277
2321,9285,37141,148565,594261,2377045,9508181,38032725,152130901,608523605
1163,4653,18613,74453,297813,1191253,4765013,19060053,76240213,304960853
2329,9317,37269,149077,596309,2385237,9540949,38163797,152655189,610620757
1167,4669,18677,74709,298837,1195349,4781397,19125589,76502357,306009429
2337,9349,37397,149589,598357,2393429,9573717,38294869,153179477,612717909
1171,4685,18741,74965,299861,1199445,4797781,19191125,76764501,307058005
2345,9381,37525,150101,600405,2401621,9606485,38425941,153703765,614815061
1175,4701,18805,75221,300885,1203541,4814165,19256661,77026645,308106581
2353,9413,37653,150613,602453,2409813,9639253,38557013,154228053,616912213
1179,4717,18869,75477,301909,1207637,4830549,19322197,77288789,309155157
2361,9445,37781,151125,604501,2418005,9672021,38688085,154752341,619009365
1183,4733,18933,75733,302933,1211733,4846933,19387733,77550933,310203733
2369,9477,37909,151637,606549,2426197,9704789,38819157,155276629,621106517
1187,4749,18997,75989,303957,1215829,4863317,19453269,77813077,311252309
2377,9509,38037,152149,608597,2434389,9737557,38950229,155800917,623203669
1191,4765,19061,76245,304981,1219925,4879701,19518805,78075221,312300885
2385,9541,38165,152661,610645,2442581,9770325,39081301,156325205,625300821
1195,4781,19125,76501,306005,1224021,4896085,19584341,78337365,313349461
2393,9573,38293,153173,612693,2450773,9803093,39212373,156849493,627397973
1199,4797,19189,76757,307029,1228117,4912469,19649877,78599509,314398037
2401,9605,38421,153685,614741,2458965,9835861,39343445,157373781,629495125
1203,4813,19253,77013,308053,1232213,4928853,19715413,78861653,315446613
2409,9637,38549,154197,616789,2467157,9868629,39474517,157898069,631592277
1207,4829,19317,77269,309077,1236309,4945237,19780949,79123797,316495189
2417,9669,38677,154709,618837,2475349,9901397,39605589,158422357,633689429
1211,4845,19381,77525,310101,1240405,4961621,19846485,79385941,317543765
2425,9701,38805,155221,620885,2483541,9934165,39736661,158946645,635786581
1215,4861,19445,77781,311125,1244501,4978005,19912021,79648085,318592341
2433,9733,38933,155733,622933,2491733,9966933,39867733,159470933,637883733
1219,4877,19509,78037,312149,1248597,4994389,19977557,79910229,319640917
2441,9765,39061,156245,624981,2499925,9999701,39998805,159995221,639980885
1223,4893,19573,78293,313173,1252693,5010773,20043093,80172373,320689493
2449,9797,39189,156757,627029,2508117,10032469,40129877,160519509,642078037
1227,4909,19637,78549,314197,1256789,5027157,20108629,80434517,321738069
2457,9829,39317,157269,629077,2516309,10065237,40260949,161043797,644175189
1231,4925,19701,78805,315221,1260885,5043541,20174165,80696661,322786645
2465,9861,39445,157781,631125,2524501,10098005,40392021,161568085,646272341
1235,4941,19765,79061,316245,1264981,5059925,20239701,80958805,323835221
2473,9893,39573,158293,633173,2532693,10130773,40523093,162092373,648369493
1239,4957,19829,79317,317269,1269077,5076309,20305237,81220949,324883797
2481,9925,39701,158805,635221,2540885,10163541,40654165,162616661,650466645
1243,4973,19893,79573,318293,1273173,5092693,20370773,81483093,325932373
2489,9957,39829,159317,637269,2549077,10196309,40785237,163140949,652563797
1247,4989,19957,79829,319317,1277269,5109077,20436309,81745237,326980949
2497,9989,39957,159829,639317,2557269,10229077,40916309,163665237,654660949
1251,5005,20021,80085,320341,1281365,5125461,20501845,82007381,328029525
2505,10021,40085,160341,641365,2565461,10261845,41047381,164189525,656758101
1255,5021,20085,80341,321365,1285461,5141845,20567381,82269525,329078101
2513,10053,40213,160853,643413,2573653,10294613,41178453,164713813,658855253
1259,5037,20149,80597,322389,1289557,5158229,20632917,82531669,330126677
2521,10085,40341,161365,645461,2581845,10327381,41309525,165238101,660952405
1263,5053,20213,80853,323413,1293653,5174613,20698453,82793813,331175253
2529,10117,40469,161877,647509,2590037,10360149,41440597,165762389,663049557
1267,5069,20277,81109,324437,1297749,5190997,20763989,83055957,332223829
2537,10149,40597,162389,649557,2598229,10392917,41571669,166286677,665146709
1271,5085,20341,81365,325461,1301845,5207381,20829525,83318101,333272405
2545,10181,40725,162901,651605,2606421,10425685,41702741,166810965,667243861
1275,5101,20405,81621,326485,1305941,5223765,20895061,83580245,334320981
2553,10213,40853,163413,653653,2614613,10458453,41833813,167335253,669341013
1279,5117,20469,81877,327509,1310037,5240149,20960597,83842389,335369557
2561,10245,40981,163925,655701,2622805,10491221,41964885,167859541,671438165
1283,5133,20533,82133,328533,1314133,5256533,21026133,84104533,336418133
2569,10277,41109,164437,657749,2630997,10523989,42095957,168383829,673535317
1287,5149,20597,82389,329557,1318229,5272917,21091669,84366677,337466709
2577,10309,41237,164949,659797,2639189,10556757,42227029,168908117,675632469
1291,5165,20661,82645,330581,1322325,5289301,21157205,84628821,338515285
2585,10341,41365,165461,661845,2647381,10589525,42358101,169432405,677729621
1295,5181,20725,82901,331605,1326421,5305685,21222741,84890965,339563861
2593,10373,41493,165973,663893,2655573,10622293,42489173,169956693,679826773
1299,5197,20789,83157,332629,1330517,5322069,21288277,85153109,340612437
2601,10405,41621,166485,665941,2663765,10655061,42620245,170480981,681923925
1303,5213,20853,83413,333653,1334613,5338453,21353813,85415253,341661013
2609,10437,41749,166997,667989,2671957,10687829,42751317,171005269,684021077
1307,5229,20917,83669,334677,1338709,5354837,21419349,85677397,342709589
2617,10469,41877,167509,670037,2680149,10720597,42882389,171529557,686118229
1311,5245,20981,83925,335701,1342805,5371221,21484885,85939541,343758165
2625,10501,42005,168021,672085,2688341,10753365,43013461,172053845,688215381
1315,5261,21045,84181,336725,1346901,5387605,21550421,86201685,344806741
2633,10533,42133,168533,674133,2696533,10786133,43144533,172578133,690312533
1319,5277,21109,84437,337749,1350997,5403989,21615957,86463829,345855317
2641,10565,42261,169045,676181,2704725,10818901,43275605,173102421,692409685
1323,5293,21173,84693,338773,1355093,5420373,21681493,86725973,346903893
2649,10597,42389,169557,678229,2712917,10851669,43406677,173626709,694506837
1327,5309,21237,84949,339797,1359189,5436757,21747029,86988117,347952469
2657,10629,42517,170069,680277,2721109,10884437,43537749,174150997,696603989
1331,5325,21301,85205,340821,1363285,5453141,21812565,87250261,349001045
2665,10661,42645,170581,682325,2729301,10917205,43668821,174675285,698701141
1335,5341,21365,85461,341845,1367381,5469525,21878101,87512405,350049621
2673,10693,42773,171093,684373,2737493,10949973,43799893,175199573,700798293
1339,5357,21429,85717,342869,1371477,5485909,21943637,87774549,351098197
2681,10725,42901,171605,686421,2745685,10982741,43930965,175723861,702895445
1343,5373,21493,85973,343893,1375573,5502293,22009173,88036693,352146773
2689,10757,43029,172117,688469,2753877,11015509,44062037,176248149,704992597
1347,5389,21557,86229,344917,1379669,5518677,22074709,88298837,353195349
2697,10789,43157,172629,690517,2762069,11048277,44193109,176772437,707089749
1351,5405,21621,86485,345941,1383765,5535061,22140245,88560981,354243925
2705,10821,43285,173141,692565,2770261,11081045,44324181,177296725,709186901
1355,5421,21685,86741,346965,1387861,5551445,22205781,88823125,355292501
2713,10853,43413,173653,694613,2778453,11113813,44455253,177821013,711284053
1359,5437,21749,86997,347989,1391957,5567829,22271317,89085269,356341077
2721,10885,43541,174165,696661,2786645,11146581,44586325,178345301,713381205
1363,5453,21813,87253,349013,1396053,5584213,22336853,89347413,357389653
2729,10917,43669,174677,698709,2794837,11179349,44717397,178869589,715478357
1367,5469,21877,87509,350037,1400149,5600597,22402389,89609557,358438229
2737,10949,43797,175189,700757,2803029,11212117,44848469,179393877,717575509
1371,5485,21941,87765,351061,1404245,5616981,22467925,89871701,359486805
2745,10981,43925,175701,702805,2811221,11244885,44979541,179918165,719672661
1375,5501,22005,88021,352085,1408341,5633365,22533461,90133845,360535381
2753,11013,44053,176213,704853,2819413,11277653,45110613,180442453,721769813
1379,5517,22069,88277,353109,1412437,5649749,22598997,90395989,361583957
2761,11045,44181,176725,706901,2827605,11310421,45241685,180966741,723866965
1383,5533,22133,88533,354133,1416533,5666133,22664533,90658133,362632533
2769,11077,44309,177237,708949,2835797,11343189,45372757,181491029,725964117
1387,5549,22197,88789,355157,1420629,5682517,22730069,90920277,363681109
2777,11109,44437,177749,710997,2843989,11375957,45503829,182015317,728061269
1391,5565,22261,89045,356181,1424725,5698901,22795605,91182421,364729685
2785,11141,44565,178261,713045,2852181,11408725,45634901,182539605,730158421
1395,5581,22325,89301,357205,1428821,5715285,22861141,91444565,365778261
2793,11173,44693,178773,715093,2860373,11441493,45765973,183063893,732255573
1399,5597,22389,89557,358229,1432917,5731669,22926677,91706709,366826837
2801,11205,44821,179285,717141,2868565,11474261,45897045,183588181,734352725
1403,5613,22453,89813,359253,1437013,5748053,22992213,91968853,367875413
2809,11237,44949,179797,719189,2876757,11507029,46028117,184112469,736449877
1407,5629,22517,90069,360277,1441109,5764437,23057749,92230997,368923989
2817,11269,45077,180309,721237,2884949,11539797,46159189,184636757,738547029
1411,5645,22581,90325,361301,1445205,5780821,23123285,92493141,369972565
2825,11301,45205,180821,723285,2893141,11572565,46290261,185161045,740644181
1415,5661,22645,90581,362325,1449301,5797205,23188821,92755285,371021141
2833,11333,45333,181333,725333,2901333,11605333,46421333,185685333,742741333
1419,5677,22709,90837,363349,1453397,5813589,23254357,93017429,372069717
2841,11365,45461,181845,727381,2909525,11638101,46552405,186209621,744838485
1423,5693,22773,91093,364373,1457493,5829973,23319893,93279573,373118293
2849,11397,45589,182357,729429,2917717,11670869,46683477,186733909,746935637
1427,5709,22837,91349,365397,1461589,5846357,23385429,93541717,374166869
2857,11429,45717,182869,731477,2925909,11703637,46814549,187258197,749032789
1431,5725,22901,91605,366421,1465685,5862741,23450965,93803861,375215445
2865,11461,45845,183381,733525,2934101,11736405,46945621,187782485,751129941
1435,5741,22965,91861,367445,1469781,5879125,23516501,94066005,376264021
2873,11493,45973,183893,735573,2942293,11769173,47076693,188306773,753227093
1439,5757,23029,92117,368469,1473877,5895509,23582037,94328149,377312597
2881,11525,46101,184405,737621,2950485,11801941,47207765,188831061,755324245
1443,5773,23093,92373,369493,1477973,5911893,23647573,94590293,378361173
2889,11557,46229,184917,739669,2958677,11834709,47338837,189355349,757421397
1447,5789,23157,92629,370517,1482069,5928277,23713109,94852437,379409749
2897,11589,46357,185429,741717,2966869,11867477,47469909,189879637,759518549
1451,5805,23221,92885,371541,1486165,5944661,23778645,95114581,380458325
2905,11621,46485,185941,743765,2975061,11900245,47600981,190403925,761615701
1455,5821,23285,93141,372565,1490261,5961045,23844181,95376725,381506901
2913,11653,46613,186453,745813,2983253,11933013,47732053,190928213,763712853
1459,5837,23349,93397,373589,1494357,5977429,23909717,95638869,382555477
2921,11685,46741,186965,747861,2991445,11965781,47863125,191452501,765810005
1463,5853,23413,93653,374613,1498453,5993813,23975253,95901013,383604053
2929,11717,46869,187477,749909,2999637,11998549,47994197,191976789,767907157
1467,5869,23477,93909,375637,1502549,6010197,24040789,96163157,384652629
2937,11749,46997,187989,751957,3007829,12031317,48125269,192501077,770004309
1471,5885,23541,94165,376661,1506645,6026581,24106325,96425301,385701205
2945,11781,47125,188501,754005,3016021,12064085,48256341,193025365,772101461
1475,5901,23605,94421,377685,1510741,6042965,24171861,96687445,386749781
2953,11813,47253,189013,756053,3024213,12096853,48387413,193549653,774198613
1479,5917,23669,94677,378709,1514837,6059349,24237397,96949589,387798357
2961,11845,47381,189525,758101,3032405,12129621,48518485,194073941,776295765
1483,5933,23733,94933,379733,1518933,6075733,24302933,97211733,388846933
2969,11877,47509,190037,760149,3040597,12162389,48649557,194598229,778392917
1487,5949,23797,95189,380757,1523029,6092117,24368469,97473877,389895509
2977,11909,47637,190549,762197,3048789,12195157,48780629,195122517,780490069
1491,5965,23861,95445,381781,1527125,6108501,24434005,97736021,390944085
2985,11941,47765,191061,764245,3056981,12227925,48911701,195646805,782587221
1495,5981,23925,95701,382805,1531221,6124885,24499541,97998165,391992661
2993,11973,47893,191573,766293,3065173,12260693,49042773,196171093,784684373
1499,5997,23989,95957,383829,1535317,6141269,24565077,98260309,393041237
3001,12005,48021,192085,768341,3073365,12293461,49173845,196695381,786781525
1503,6013,24053,96213,384853,1539413,6157653,24630613,98522453,394089813
3009,12037,48149,192597,770389,3081557,12326229,49304917,197219669,788878677
1507,6029,24117,96469,385877,1543509,6174037,24696149,98784597,395138389
3017,12069,48277,193109,772437,3089749,12358997,49435989,197743957,790975829
1511,6045,24181,96725,386901,1547605,6190421,24761685,99046741,396186965
3025,12101,48405,193621,774485,3097941,12391765,49567061,198268245,793072981
1515,6061,24245,96981,387925,1551701,6206805,24827221,99308885,397235541
3033,12133,48533,194133,776533,3106133,12424533,49698133,198792533,795170133
1519,6077,24309,97237,388949,1555797,6223189,24892757,99571029,398284117
3041,12165,48661,194645,778581,3114325,12457301,49829205,199316821,797267285
1523,6093,24373,97493,389973,1559893,6239573,24958293,99833173,399332693
3049,12197,48789,195157,780629,3122517,12490069,49960277,199841109,799364437
1527,6109,24437,97749,390997,1563989,6255957,25023829,100095317,400381269
3057,12229,48917,195669,782677,3130709,12522837,50091349,200365397,801461589
1531,6125,24501,98005,392021,1568085,6272341,25089365,100357461,401429845
3065,12261,49045,196181,784725,3138901,12555605,50222421,200889685,803558741
1535,6141,24565,98261,393045,1572181,6288725,25154901,100619605,402478421
3073,12293,49173,196693,786773,3147093,12588373,50353493,201413973,805655893
1539,6157,24629,98517,394069,1576277,6305109,25220437,100881749,403526997
3081,12325,49301,197205,788821,3155285,12621141,50484565,201938261,807753045
1543,6173,24693,98773,395093,1580373,6321493,25285973,101143893,404575573
3089,12357,49429,197717,790869,3163477,12653909,50615637,202462549,809850197
1547,6189,24757,99029,396117,1584469,6337877,25351509,101406037,405624149
3097,12389,49557,198229,792917,3171669,12686677,50746709,202986837,811947349
1551,6205,24821,99285,397141,1588565,6354261,25417045,101668181,406672725
3105,12421,49685,198741,794965,3179861,12719445,50877781,203511125,814044501
1555,6221,24885,99541,398165,1592661,6370645,25482581,101930325,407721301
3113,12453,49813,199253,797013,3188053,12752213,51008853,204035413,816141653
1559,6237,24949,99797,399189,1596757,6387029,25548117,102192469,408769877
3121,12485,49941,199765,799061,3196245,12784981,51139925,204559701,818238805
1563,6253,25013,100053,400213,1600853,6403413,25613653,102454613,409818453
3129,12517,50069,200277,801109,3204437,12817749,51270997,205083989,820335957
1567,6269,25077,100309,401237,1604949,6419797,25679189,102716757,410867029
3137,12549,50197,200789,803157,3212629,12850517,51402069,205608277,822433109
1571,6285,25141,100565,402261,1609045,6436181,25744725,102978901,411915605
3145,12581,50325,201301,805205,3220821,12883285,51533141,206132565,824530261
1575,6301,25205,100821,403285,1613141,6452565,25810261,103241045,412964181
3153,12613,50453,201813,807253,3229013,12916053,51664213,206656853,826627413
1579,6317,25269,101077,404309,1617237,6468949,25875797,103503189,414012757
3161,12645,50581,202325,809301,3237205,12948821,51795285,207181141,828724565
1583,6333,25333,101333,405333,1621333,6485333,25941333,103765333,415061333
3169,12677,50709,202837,811349,3245397,12981589,51926357,207705429,830821717
1587,6349,25397,101589,406357,1625429,6501717,26006869,104027477,416109909
3177,12709,50837,203349,813397,3253589,13014357,52057429,208229717,832918869
1591,6365,25461,101845,407381,1629525,6518101,26072405,104289621,417158485
3185,12741,50965,203861,815445,3261781,13047125,52188501,208754005,835016021
1595,6381,25525,102101,408405,1633621,6534485,26137941,104551765,418207061
3193,12773,51093,204373,817493,3269973,13079893,52319573,209278293,837113173
1599,6397,25589,102357,409429,1637717,6550869,26203477,104813909,419255637
3201,12805,51221,204885,819541,3278165,13112661,52450645,209802581,839210325
1603,6413,25653,102613,410453,1641813,6567253,26269013,105076053,420304213
3209,12837,51349,205397,821589,3286357,13145429,52581717,210326869,841307477
1607,6429,25717,102869,411477,1645909,6583637,26334549,105338197,421352789
3217,12869,51477,205909,823637,3294549,13178197,52712789,210851157,843404629
1611,6445,25781,103125,412501,1650005,6600021,26400085,105600341,422401365
3225,12901,51605,206421,825685,3302741,13210965,52843861,211375445,845501781
1615,6461,25845,103381,413525,1654101,6616405,26465621,105862485,423449941
3233,12933,51733,206933,827733,3310933,13243733,52974933,211899733,847598933
1619,6477,25909,103637,414549,1658197,6632789,26531157,106124629,424498517
3241,12965,51861,207445,829781,3319125,13276501,53106005,212424021,849696085
1623,6493,25973,103893,415573,1662293,6649173,26596693,106386773,425547093
3249,12997,51989,207957,831829,3327317,13309269,53237077,212948309,851793237
1627,6509,26037,104149,416597,1666389,6665557,26662229,106648917,426595669
3257,13029,52117,208469,833877,3335509,13342037,53368149,213472597,853890389
1631,6525,26101,104405,417621,1670485,6681941,26727765,106911061,427644245
3265,13061,52245,208981,835925,3343701,13374805,53499221,213996885,855987541
1635,6541,26165,104661,418645,1674581,6698325,26793301,107173205,428692821
3273,13093,52373,209493,837973,3351893,13407573,53630293,214521173,858084693
1639,6557,26229,104917,419669,1678677,6714709,26858837,107435349,429741397
3281,13125,52501,210005,840021,3360085,13440341,53761365,215045461,860181845
1643,6573,26293,105173,420693,1682773,6731093,26924373,107697493,430789973
3289,13157,52629,210517,842069,3368277,13473109,53892437,215569749,862278997
1647,6589,26357,105429,421717,1686869,6747477,26989909,107959637,431838549
3297,13189,52757,211029,844117,3376469,13505877,54023509,216094037,864376149
1651,6605,26421,105685,422741,1690965,6763861,27055445,108221781,432887125
3305,13221,52885,211541,846165,3384661,13538645,54154581,216618325,866473301
